id_hogar,tipo_vivienda,material_externo,material_pisos,material_techos,habitaciones,lic_contruccion,asist_construccion,precio_alq,titulo_prop,agua_potable,calidad_agua,nivel_cloro_agua,acceso_agua,horas_agua,dias_agua,horas_agua_parcial
21996,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
20615,1,1,5,1,1.0,2,2,772.6867469879518,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
9004,1,1,5,1,4.0,2,2,200.0,1,1,1,1.2,1,16.0,3.75,9.578947368421053
23006,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
21941,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23113,2,1,1,1,5.0,1,1,1000.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
22538,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22643,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
20923,8,9,7,8,3.957029177718833,3,3,300.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
23704,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8756,1,7,5,4,5.0,2,2,100.0,1,1,1,1.0,1,9.0,3.75,9.578947368421053
22520,1,1,5,1,5.0,1,1,2000.0,1,1,1,1.0,1,24.0,3.75,9.578947368421053
22673,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23368,1,1,5,4,4.0,1,1,400.0,1,1,3,0.0,2,20.88481375358166,4.0,12.0
22098,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22095,2,1,1,1,4.0,1,1,772.6867469879518,1,1,2,0.4,1,24.0,3.75,9.578947368421053
22755,2,1,2,1,4.0,2,2,2500.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
20860,1,1,5,1,2.0,1,2,100.0,1,1,1,1.0,1,6.0,3.75,9.578947368421053
22038,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
38026,1,7,5,4,4.0,2,2,50.0,2,1,3,0.0,1,20.88481375358166,3.75,9.578947368421053
8471,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
41062,2,1,1,1,3.0,1,1,2000.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
40941,1,7,6,4,1.0,2,2,250.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22939,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23040,1,1,2,1,4.0,2,2,1200.0,2,1,1,0.5,1,24.0,3.75,9.578947368421053
23408,1,7,5,4,5.0,2,2,800.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
21027,1,1,5,1,6.0,2,1,300.0,1,1,2,0.4,1,20.88481375358166,3.75,9.578947368421053
20922,1,1,5,1,5.0,3,3,300.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
21176,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8578,1,7,6,4,1.0,2,2,30.0,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23212,2,1,3,1,4.0,1,1,900.0,3,1,9,0.5158434,1,24.0,3.75,9.578947368421053
23122,1,1,1,1,7.0,1,1,2500.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
22295,1,3,2,2,4.0,2,2,2000.0,1,1,2,0.4,1,24.0,3.75,9.578947368421053
22626,2,1,1,1,4.0,1,1,1500.0,1,1,2,0.4,1,24.0,3.75,9.578947368421053
23064,8,9,7,8,3.957029177718833,3,3,500.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
21975,2,1,2,1,2.0,1,1,800.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22683,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23461,1,1,3,1,7.0,1,1,500.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
9552,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
41088,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
9577,1,1,3,1,3.0,1,1,1000.0,1,1,2,0.2,1,24.0,3.75,9.578947368421053
8453,1,7,5,4,1.0,2,2,80.0,2,1,3,0.0,1,4.0,3.75,9.578947368421053
23054,3,1,3,1,2.0,2,2,800.0,3,1,1,0.8,1,24.0,3.75,9.578947368421053
23133,3,1,2,2,2.0,3,3,500.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
41051,2,1,1,1,4.0,1,1,2000.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
23100,2,1,3,1,4.0,3,3,1000.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
20595,1,1,5,1,3.0,1,1,500.0,1,1,1,1.2,1,24.0,3.75,9.578947368421053
23058,1,1,1,1,5.0,1,1,1750.0,1,1,1,1.0,1,24.0,3.75,9.578947368421053
22801,2,1,1,1,5.0,1,1,772.6867469879518,1,1,3,0.0,1,24.0,3.75,9.578947368421053
22792,2,1,1,1,3.0,1,1,772.6867469879518,1,1,2,0.4,1,24.0,3.75,9.578947368421053
23584,1,7,5,4,2.0,2,2,772.6867469879518,1,1,1,0.6,1,24.0,3.75,9.578947368421053
21955,1,1,1,1,5.0,1,1,2500.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22306,2,1,3,1,5.0,1,1,772.6867469879518,1,1,3,0.0,1,24.0,3.75,9.578947368421053
9109,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
40938,1,1,5,1,4.0,3,3,500.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
22579,2,1,1,1,4.0,1,1,1800.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
21991,2,1,1,1,5.0,1,1,772.6867469879518,1,1,1,0.6,1,24.0,3.75,9.578947368421053
23132,2,1,1,1,3.0,1,1,772.6867469879518,1,1,2,0.4,1,24.0,3.75,9.578947368421053
22222,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
39838,1,1,5,4,4.0,1,1,200.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
22061,2,1,2,1,4.0,1,1,2300.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
8571,1,7,5,4,3.0,2,2,200.0,1,1,1,1.0,1,15.0,3.75,9.578947368421053
22242,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8574,1,1,5,4,4.0,2,2,300.0,1,1,1,0.8,1,12.0,3.75,9.578947368421053
22220,2,1,1,1,4.0,1,1,2500.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22576,2,1,1,1,4.0,1,1,772.6867469879518,1,1,1,0.6,1,24.0,3.75,9.578947368421053
23128,2,1,3,1,4.0,1,1,2500.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
23421,1,7,5,4,4.0,3,3,200.0,1,1,2,0.4,1,24.0,3.75,9.578947368421053
8519,1,1,5,1,5.0,3,1,300.0,1,1,3,0.0,1,20.88481375358166,3.75,9.578947368421053
8577,1,1,3,1,8.0,2,2,600.0,1,1,1,0.6,1,15.0,3.75,9.578947368421053
20740,1,1,5,1,2.0,1,2,200.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22516,2,1,2,1,2.0,3,3,500.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
23036,2,1,1,1,4.0,1,1,1200.0,2,1,2,0.2,1,24.0,3.75,9.578947368421053
22794,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8613,1,1,5,4,1.0,2,2,80.0,1,1,1,1.2,1,24.0,3.75,9.578947368421053
22298,2,1,1,1,3.0,1,2,1000.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
9599,1,1,3,1,4.0,1,1,1200.0,1,1,2,0.4,1,24.0,3.75,9.578947368421053
23209,1,1,2,1,5.0,1,1,1200.0,2,1,1,0.6,1,24.0,3.75,9.578947368421053
20754,1,1,5,4,3.0,3,3,200.0,1,1,2,0.2,2,20.88481375358166,5.0,4.0
22979,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22199,1,1,2,2,2.0,1,1,500.0,1,1,2,0.4,1,24.0,3.75,9.578947368421053
22313,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8618,1,7,5,4,2.0,2,2,150.0,2,1,1,0.6,1,20.88481375358166,3.75,9.578947368421053
22419,1,1,3,1,4.0,2,2,250.0,1,1,2,0.4,1,10.0,3.75,9.578947368421053
20902,1,1,5,1,4.0,2,2,150.0,1,1,2,0.2,2,20.88481375358166,5.0,24.0
22190,2,1,3,1,2.0,1,1,1000.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
8775,1,7,4,4,3.0,2,2,200.0,1,1,9,0.5158434,1,12.0,3.75,9.578947368421053
9519,1,1,5,7,3.0,3,3,772.6867469879518,1,1,9,0.5158434,1,20.0,3.75,9.578947368421053
22195,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22031,1,1,3,1,4.0,1,1,3000.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
23047,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8783,1,7,5,4,3.0,2,2,300.0,2,1,3,0.0,1,5.0,3.75,9.578947368421053
41052,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23671,1,1,5,8,3.0,2,2,600.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
22212,2,1,1,1,4.0,1,1,1800.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
23179,1,7,5,4,1.0,2,2,80.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
21568,1,1,5,1,4.0,1,1,400.0,1,1,1,0.5,1,24.0,3.75,9.578947368421053
20859,1,7,5,4,4.0,2,2,100.0,1,1,1,0.6,2,20.88481375358166,6.0,24.0
8606,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
9237,1,1,5,1,2.0,3,3,600.0,1,1,1,0.9,1,18.0,3.75,9.578947368421053
21928,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
20876,1,1,5,4,5.0,2,2,100.0,1,1,1,1.0,1,24.0,3.75,9.578947368421053
22027,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
20313,4,1,5,4,2.0,2,2,500.0,2,1,1,0.6,1,12.0,3.75,9.578947368421053
40942,1,1,3,1,5.0,2,2,720.0,1,1,2,0.4,1,24.0,3.75,9.578947368421053
22157,2,1,3,1,3.0,3,3,772.6867469879518,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
21998,1,1,3,1,4.0,1,1,400.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
9107,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
21989,2,1,1,1,3.0,1,1,772.6867469879518,1,1,3,0.0,1,24.0,3.75,9.578947368421053
22739,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
20101,1,1,5,4,1.0,2,2,250.0,1,1,1,0.8,1,18.0,3.75,9.578947368421053
23186,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22783,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22048,2,1,1,1,4.0,1,1,772.6867469879518,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
23256,1,7,6,4,5.0,1,2,350.0,2,1,2,0.2,1,20.88481375358166,3.75,9.578947368421053
23351,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8711,1,7,5,4,2.0,2,2,250.0,3,1,3,0.0,2,20.88481375358166,3.0,12.0
23193,2,1,1,1,5.0,1,1,800.0,2,1,1,0.6,1,24.0,3.75,9.578947368421053
9104,1,1,5,1,7.0,1,1,1000.0,1,1,1,0.6,1,17.0,3.75,9.578947368421053
41112,1,1,3,1,5.0,1,1,1500.0,1,1,1,0.9,1,24.0,3.75,9.578947368421053
23367,1,1,5,1,5.0,2,1,350.0,1,1,9,0.5158434,2,20.88481375358166,4.0,24.0
22012,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22666,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23001,2,1,3,1,3.0,1,1,1500.0,1,1,2,0.4,1,24.0,3.75,9.578947368421053
39847,1,7,7,4,1.0,2,2,772.6867469879518,1,1,1,0.8,1,24.0,3.75,9.578947368421053
9569,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22393,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22779,3,1,1,1,7.0,1,1,772.6867469879518,1,1,1,0.6,1,24.0,3.75,9.578947368421053
23216,1,1,2,1,5.0,1,1,900.0,2,1,1,0.6,1,24.0,3.75,9.578947368421053
39858,1,1,5,1,4.0,2,2,800.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22244,2,1,1,1,3.0,1,1,772.6867469879518,1,1,2,0.2,1,24.0,3.75,9.578947368421053
20664,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22594,1,1,1,1,6.0,1,1,2600.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
20389,1,1,3,1,7.0,2,2,1000.0,2,1,1,0.8,1,24.0,3.75,9.578947368421053
22383,4,1,5,8,1.0,3,3,772.6867469879518,1,1,3,0.0,1,24.0,3.75,9.578947368421053
20960,1,7,5,4,1.0,2,2,50.0,1,1,2,0.4,1,24.0,3.75,9.578947368421053
8423,1,1,7,4,2.0,2,2,100.0,1,1,9,0.5158434,2,20.88481375358166,3.0,5.0
41124,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22996,2,1,1,1,5.0,1,1,772.6867469879518,1,1,2,0.4,1,24.0,3.75,9.578947368421053
9594,2,1,3,1,5.0,1,1,1500.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22858,1,1,1,1,7.0,1,1,772.6867469879518,1,1,3,0.0,1,24.0,3.75,9.578947368421053
23027,2,1,2,1,4.0,1,1,1000.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22972,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
9068,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22793,2,1,2,1,5.0,1,1,1800.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
22211,1,3,5,2,6.0,3,2,400.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
21979,1,1,4,1,5.0,1,1,1000.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
19990,1,1,5,4,2.0,2,2,200.0,1,1,2,0.2,1,2.0,3.75,9.578947368421053
23087,2,1,1,1,5.0,1,1,2000.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
20417,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22818,2,1,1,1,4.0,1,1,772.6867469879518,1,1,2,0.2,1,24.0,3.75,9.578947368421053
8470,1,1,5,1,5.0,3,3,123.0,1,1,1,0.8,1,16.0,3.75,9.578947368421053
23362,1,1,5,1,2.0,1,1,772.6867469879518,1,1,1,0.6,1,24.0,3.75,9.578947368421053
9371,4,7,5,4,1.0,2,2,100.0,1,1,1,0.6,1,12.0,3.75,9.578947368421053
21164,1,1,6,4,3.0,2,2,100.0,2,1,3,0.0,1,20.88481375358166,3.75,9.578947368421053
23198,1,1,1,1,4.0,2,2,500.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
8609,1,1,5,1,4.0,3,3,300.0,2,1,1,0.5,1,20.88481375358166,3.75,9.578947368421053
22286,2,1,3,1,3.0,1,1,1500.0,3,1,2,0.4,1,24.0,3.75,9.578947368421053
23686,1,1,1,1,6.0,1,1,772.6867469879518,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
21993,2,1,3,1,4.0,1,1,1200.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22602,1,1,1,1,4.0,1,1,2000.0,1,1,1,1.0,1,24.0,3.75,9.578947368421053
22904,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23094,2,1,1,1,3.0,1,1,1500.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
23081,2,1,1,1,5.0,1,1,2380.0,1,1,2,0.4,1,24.0,3.75,9.578947368421053
9562,3,7,5,2,2.0,3,3,300.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
22675,3,1,1,1,4.0,1,1,772.6867469879518,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22200,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23406,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22703,2,1,1,1,5.0,1,1,772.6867469879518,1,1,3,0.0,1,24.0,3.75,9.578947368421053
8510,1,1,5,1,4.0,1,1,350.0,1,1,1,0.6,1,12.0,3.75,9.578947368421053
9277,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22138,2,1,1,1,3.0,2,2,772.6867469879518,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
19993,1,1,5,4,4.0,1,1,300.0,1,1,9,0.5158434,1,5.0,3.75,9.578947368421053
8439,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22912,1,1,3,1,13.0,2,2,2800.0,3,1,1,0.6,1,24.0,3.75,9.578947368421053
22074,2,1,2,1,4.0,1,1,2500.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
21919,2,1,3,1,5.0,1,1,1500.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
9565,1,1,1,1,3.0,3,3,600.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
22086,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8757,1,1,2,1,3.0,2,2,150.0,1,1,1,1.0,1,6.0,3.75,9.578947368421053
38852,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22701,1,1,1,1,7.0,1,1,772.6867469879518,1,1,2,0.2,1,24.0,3.75,9.578947368421053
8446,1,1,5,1,3.0,1,1,200.0,1,1,9,0.5158434,1,4.0,3.75,9.578947368421053
23014,2,1,1,1,5.0,1,1,2600.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
22223,2,1,1,1,4.0,1,1,900.0,1,1,2,0.2,1,24.0,3.75,9.578947368421053
23696,1,1,2,1,5.0,1,1,1000.0,1,1,2,0.4,1,24.0,3.75,9.578947368421053
20843,1,1,1,1,2.0,2,2,400.0,1,1,3,0.0,1,6.0,3.75,9.578947368421053
20003,1,1,5,4,3.0,3,3,380.0,1,1,2,0.1,1,10.0,3.75,9.578947368421053
23267,1,1,2,1,5.0,1,2,850.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
23534,1,1,5,1,4.0,1,1,300.0,1,1,1,0.5,1,24.0,3.75,9.578947368421053
38131,1,1,5,4,4.0,2,2,772.6867469879518,1,1,2,0.3,1,12.0,3.75,9.578947368421053
23246,1,9,5,4,6.0,2,2,300.0,1,1,1,0.5,1,24.0,3.75,9.578947368421053
23082,1,1,1,1,4.0,1,1,2200.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
8677,1,1,5,4,3.0,2,2,130.0,2,1,1,0.6,1,4.0,3.75,9.578947368421053
8681,1,1,5,1,3.0,2,2,230.0,1,1,3,0.0,1,12.0,3.75,9.578947368421053
21964,2,1,1,1,2.0,1,1,772.6867469879518,1,1,3,0.0,1,24.0,3.75,9.578947368421053
21163,1,7,5,4,2.0,3,3,100.0,1,1,3,0.0,1,20.88481375358166,3.75,9.578947368421053
9322,1,1,5,1,4.0,2,2,800.0,1,1,1,0.6,1,16.0,3.75,9.578947368421053
9238,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23257,1,1,5,1,4.0,2,2,450.0,2,1,3,0.0,1,20.88481375358166,3.75,9.578947368421053
38291,1,1,5,1,1.0,1,1,400.0,1,1,2,0.4,1,20.88481375358166,3.75,9.578947368421053
40990,1,1,3,1,2.0,1,1,400.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22995,2,1,1,1,5.0,3,3,772.6867469879518,1,1,1,0.6,1,24.0,3.75,9.578947368421053
9095,1,7,5,2,4.0,2,2,100.0,2,1,1,0.8,1,24.0,3.75,9.578947368421053
21935,1,1,2,1,4.0,1,1,1700.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
8737,1,7,5,4,4.0,2,2,200.0,2,1,3,0.0,1,5.0,3.75,9.578947368421053
22558,2,1,1,1,4.0,1,1,1600.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
23070,1,1,3,1,5.0,1,1,800.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
20952,1,1,5,1,3.0,1,1,400.0,1,1,1,0.8,1,12.0,3.75,9.578947368421053
8596,1,1,3,1,5.0,1,2,1500.0,1,1,1,0.8,1,7.0,3.75,9.578947368421053
22514,2,1,5,1,1.0,1,1,200.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
23176,1,1,5,2,3.0,2,2,300.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
8700,1,7,5,8,1.0,2,2,100.0,1,1,1,1.0,1,20.88481375358166,3.75,9.578947368421053
21161,1,1,5,4,4.0,1,3,200.0,1,1,3,0.0,1,20.88481375358166,3.75,9.578947368421053
21390,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
21239,1,1,5,1,5.0,1,1,300.0,1,1,1,0.6,1,12.0,3.75,9.578947368421053
22076,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23247,1,1,5,4,3.0,2,2,300.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
22947,2,1,2,1,3.0,1,1,772.6867469879518,1,1,1,0.5,1,24.0,3.75,9.578947368421053
22717,2,1,2,1,4.0,1,1,1200.0,1,1,2,0.4,1,24.0,3.75,9.578947368421053
9094,1,1,5,1,3.0,3,3,200.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
8544,1,1,2,1,4.0,1,1,480.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
22279,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
20920,1,1,5,1,6.0,1,1,500.0,1,1,1,0.6,1,10.0,3.75,9.578947368421053
20503,1,1,2,1,4.0,1,1,1500.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
22771,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8484,1,7,6,4,3.0,2,2,100.0,1,1,1,0.6,1,10.0,3.75,9.578947368421053
20918,1,1,1,4,2.0,3,3,150.0,1,1,1,0.8,1,5.0,3.75,9.578947368421053
22682,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8511,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
9579,1,1,3,1,3.0,3,3,500.0,1,1,1,0.5,2,20.88481375358166,4.0,8.0
20105,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
9102,1,1,5,2,4.0,2,2,240.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
8572,1,7,5,4,6.0,3,2,150.0,1,1,1,1.0,1,15.0,3.75,9.578947368421053
41092,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
21957,1,1,1,1,5.0,1,1,1500.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
8617,1,1,5,1,4.0,3,1,1000.0,1,1,9,0.5158434,1,12.0,3.75,9.578947368421053
21922,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22908,1,1,5,1,4.0,2,2,300.0,2,1,1,0.8,1,24.0,3.75,9.578947368421053
9570,1,1,3,1,5.0,1,1,1000.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
22603,1,1,1,1,9.0,1,1,3200.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
23664,1,1,1,1,5.0,1,1,772.6867469879518,1,1,1,0.8,1,24.0,3.75,9.578947368421053
23250,1,7,5,4,4.0,2,2,400.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
20311,4,7,5,4,1.0,2,2,150.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
23711,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22225,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22197,1,1,4,1,6.0,1,1,3000.0,1,2,3,0.0,1,24.0,3.75,9.578947368421053
21209,1,1,5,4,3.0,1,1,200.0,3,1,3,0.0,1,20.88481375358166,3.75,9.578947368421053
21920,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
